filepath	method	gene_col	p_col	tissue	target	data_type
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Bladder-TCC.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Bladder-TCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Bone-Leiomyo.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Bone-Leiomyo	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Bone-Osteosarc.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Bone-Osteosarc	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Breast-AdenoCa.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Breast-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Breast_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Breast	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/CNS-GBM.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	CNS-GBM	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/CNS-Medullo.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	CNS-Medullo	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/CNS-PiloAstro.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	CNS-PiloAstro	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/CNS_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_CNS	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Carcinoma_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Carcinoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/ColoRect-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	ColoRect-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Digestive_tract_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Digestive_tract	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Eso-AdenoCa.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Eso-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Glioma_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Glioma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Head-SCC.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Head-SCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Hematopoietic_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Hematopoietic_system	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Kidney-ChRCC.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Kidney-ChRCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Kidney-RCC.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Kidney-RCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Kidney_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Kidney	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Liver-HCC.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Liver-HCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lung-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Lung-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lung-SCC.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Lung-SCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lung_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Lung	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lymph-BNHL.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Lymph-BNHL	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lymph-CLL.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Lymph-CLL	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lymph_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Lymphatic_system	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Myeloid-MPN.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Myeloid-MPN	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Myeloid_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Myeloid	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Ovary-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Ovary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Panc-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Panc-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Panc-Endocrine.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Panc-Endocrine	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Pancan-no-skin-melanoma.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Pancan-no-skin-melanoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Pancan.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Pancan	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Pancancer_noSKCM_noLYMPH.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Pancan-no-skin-melanoma-lymph	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Prost-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Prost-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Sarcoma_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Sarcoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Skin-Melanoma.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Skin-Melanoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Squamous_tumors.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	meta_Squamous	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Stomach-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Stomach-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Thy-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Thy-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Uterus-AdenoCA.lncRNA.NBR_Sanger.txt2	NBR	element_ID	p-value	Uterus-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Adenocarcinoma.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Adenocarcinoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Biliary-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Biliary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Bladder-TCC.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Bladder-TCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Breast-AdenoCa.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Breast-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Breast.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Breast	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/CNS-GBM.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	CNS-GBM	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/CNS-Medullo.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	CNS-Medullo	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/CNS-PiloAstro.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	CNS-PiloAstro	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/CNS.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_CNS	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Carcinoma.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Carcinoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/ColoRect-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	ColoRect-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Digestive_tract.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Digestive_tract	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Eso-AdenoCa.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Eso-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Female_reproductive_tract.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Female_reproductive_tract	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Glioma.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Glioma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Head-SCC.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Head-SCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Hematopoietic_system.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Hematopoietic_system	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Kidney-ChRCC.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Kidney-ChRCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Kidney-RCC.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Kidney-RCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Kidney.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Kidney	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Liver-HCC.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Liver-HCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Lung-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Lung-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Lung-SCC.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Lung-SCC	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Lung.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Lung	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Lymph-BNHL.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Lymph-BNHL	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Lymph-CLL.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Lymph-CLL	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Lymphatic_system.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Lymphatic_system	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Myeloid-MPN.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Myeloid-MPN	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Myeloid.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Myeloid	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Ovary-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Ovary-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Panc-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Panc-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Panc-Endocrine.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Panc-Endocrine	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Prost-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Prost-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Skin-Melanoma.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Skin-Melanoma	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Squamous.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	meta_Squamous	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Stomach-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Stomach-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Thy-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Thy-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/Uterus-AdenoCA.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Uterus-AdenoCa	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/pan.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Pancan	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/pan_noLymphatic_system.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Pancan-no-lymph	lncRNA_ncrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/lincRNA_v4/observed_lincRNA_cadd_v4/pan_noSkin-Melanoma.lincRNA.oncodriveFML.observed.txt	oncodriveFML_cadd	element_ID	p-value	Pancan-no-skin-melanoma	lncRNA_ncrna	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_PanCan_v2_noSkinLymph_results/lncrna.prom.txt	MutSig	name	pCVmax	Pancan-no-skin-melanoma-lymph	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Adenocarcinoma_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	meta_Adenocarcinoma	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Carcinoma_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	meta_Carcinoma	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Digestive_tract_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	meta_Digestive_tract	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Kidney-RCC_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Kidney-RCC	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Kidney_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	meta_Kidney	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Liver-HCC_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Liver-HCC	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Lung-AdenoCA_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Lung-AdenoCa	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Lung-SCC_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Lung-SCC	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Lymph-BNHL_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Lymph-BNHL	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Ovary-AdenoCA_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Ovary-AdenoCa	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Skin-Melanoma_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Skin-Melanoma	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Squamous_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	meta_Squamous	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Stomach-AdenoCA_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Stomach-AdenoCa	lncRNA_promCore	observed
/cga/tcga-gsc/home/jhess/PCAWG/20160908_final/mutsig_v5_mafv2_runv2/Uterus-AdenoCA_lncrna.prom_maf/p_values.txt	MutSig	name	pCVmax	Uterus-AdenoCa	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Adenocarcinoma_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Adenocarcinoma	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Biliary-AdenoCA.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Biliary-AdenoCa	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Bladder-TCC.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Bladder-TCC	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Breast-AdenoCa.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Breast-AdenoCa	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Breast_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Breast	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/CNS-GBM.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	CNS-GBM	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/CNS_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_CNS	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Carcinoma_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Carcinoma	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/ColoRect-AdenoCA.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	ColoRect-AdenoCa	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Digestive_tract_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Digestive_tract	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Eso-AdenoCa.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Eso-AdenoCa	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Female_reproductive_system_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Female_reproductive_tract	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Glioma_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Glioma	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Head-SCC.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Head-SCC	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Hematopoietic_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Hematopoietic_system	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Kidney-RCC.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Kidney-RCC	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Kidney_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Kidney	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Liver-HCC.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Liver-HCC	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Lung-AdenoCA.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Lung-AdenoCa	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Lung-SCC.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Lung-SCC	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Lung_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Lung	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Lymph-BNHL.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Lymph-BNHL	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Lymph_tumors.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	meta_Lymphatic_system	lncRNA_promCore	observed
/xchip/cga_home/esther/WGS/PCAWG/PCAWG_train2/October_2016_MAF/integration_driver_paper_October_2017/ncDriver_combined/Ovary-AdenoCA.lncrna.promCore.ncDriverCombined.observed.p	ncDriver_combined	id.element	combined.p	Ovary-AdenoCa	lncRNA_promCore	observed
